store_nbr,store_name,latitude,longitude
"7,403","BARSTOW, CA FORMER 1879",34.882609,-116.991721
"8,399",SUMMERVILLE CANES BAY SC,33.101353,-80.126626
"1,957","NAPLES (NORTH), FL",26.274505,-81.803293
"4,497","HUEYTOWN, AL",33.460574,-86.968321
750,INDEPENDENCE IA,42.452004,-91.893226
"5,492","SOCORRO, NM",34.064985,-106.889561
"3,652","WEST SACRAMENTO, CA",38.587362,-121.550049
"2,793","KERNERSVILLE, NC",36.110139,-80.102348
"6,807",MEMPHIS WHITTEN TN,35.176212,-89.839306
776,FREMONT NE,41.453294,-96.457696
"2,161","PLEASANTON, CA",37.698383,-121.887262
128,"JONESBORO (W), AR",35.815989,-90.734436
"1,972","LIVERMORE, CA EF",37.699303,-121.768001
"5,471",MANSFIELD (S) OH,40.691738,-82.508106
"1,933","NORTHLAKE, IL",41.904688,-87.908676
"1,965","COUNCIL BLUFFS, IA",41.227397,-95.843911
"1,574",BAKERSFIELD (S) CA,35.298775,-119.029241
"2,810","SPENCER, WV",38.797766,-81.350371
"3,571",MIDDLETOWN OH 11-11-02,39.488815,-84.326963
"1,047",MORROW GA,33.589701,-84.340307
"7,281",SAN ANGELO TX,31.427051,-100.439251
"2,287","NEW CASTLE, PA",41.008938,-80.394511
"1,442",PAGE AZ,36.904863,-111.487252
"1,444",JACKSONVILLE FL,30.342311,-81.545435
"4,499","ZEBULON, NC",35.831571,-78.296957
"3,771","PHOENIX (LAVEEN), AZ",33.390531,-112.136887
"6,946",LIVERPOOL NY FORMER 1831,43.1861,-76.2388
"2,078","MARIETTA, OH",39.404111,-81.418983
677,DYERSBURG TN,36.063412,-89.391879
"2,291",CHULA VISTA (W) CA,32.651868,-117.094275
"1,595","MARYSVILLE, OH",40.230454,-83.345769
"3,627",OAKWOOD GA,34.231419,-83.874813
"3,247",DELAVAN WI,42.630718,-88.612483
"1,062",WEBSTER TX,29.551863,-95.159213
"5,140",LA MESA CA  EF,32.777605,-117.009202
"1,533",PEORIA AZ,33.578408,-112.230299
"4,540","FOWLERVILLE, MI",42.648132,-84.077745
"2,056","SARATOGA SPRINGS, NY",43.104404,-73.749244
"2,048","FAIRFIELD, CA",38.279081,-122.035243
"1,831",LIVERPOOL NY,43.189238,-76.242582
"2,010","NILES, MI",41.789497,-86.246497
"5,355",KENTON OH,40.657293,-83.583847
"3,930",EUFAULA AL FORMER 1638,31.8467,-85.169
"5,025",FT WAYNE IN,41.128329,-85.006727
471,"LANCASTER, TX",32.592134,-96.819226
"1,086",SAINT CLOUD FL,28.255405,-81.315638
"1,425",COLUMBIA CITY IN,41.170842,-85.496591
935,DENHAM SPRINGS LA,30.472563,-90.954357
"2,195","HOWELL, NJ",40.131185,-74.226386
572,KILGORE TX,32.393816,-94.864495
"1,153",MACON GA,32.809061,-83.717724
"2,580","CLINTON, NC",34.988378,-78.352027
"1,717",WALDORF MD,38.639212,-76.895044
"5,425","SAN JACINTO, CA",33.767907,-116.955551
119,BATESVILLE AR,35.762726,-91.614251
"5,060",ALGONQUIN IL,42.155217,-88.339729
"2,947","VANCOUVER, WA",45.686816,-122.662799
"5,085","BELMONT, NC",35.255416,-81.035471
"1,403",CORNELIA GA,34.536402,-83.531764
"6,963",ANNA TX,33.347947,-96.582282
"5,965",CHICAGO PULLMAN IL,41.696631,-87.599021
"3,295",BROKEN ARROW OK,35.991709,-95.800731
"3,896","PEORIA (LAKE PLESNT), AZ",33.680309,-112.276103
"5,753","ALEXANDRIA, VA",38.780065,-77.076541
"3,368",VICTORVILLE (E) CA,0,0
"1,642",CHARLOTTE MI,42.580217,-84.803637
937,KENNESAW GA,34.019332,-84.557021
"5,137","AURORA (SE), CO",39.606306,-104.704719
"1,490",ROCKFORD IL,42.266166,-88.973392
30,DEXTER MO,36.801185,-89.992373
"1,921","MANAHAWKIN, NJ",39.700512,-74.275543
"7,290",CRESTWOOD KY,38.337887,-85.472153
"2,120","NORWICH, NY",42.496963,-75.526984
308,MANCHESTER TN,35.452765,-86.047443
"5,954",WEST COVINA CA,34.073315,-117.886899
"3,136",HORIZON CITY TX,31.679967,-106.200828
"4,460","NORTH LITTLE ROCK(MAU),AR",34.831972,-92.394811
123,SEMINOLE OK,35.248363,-96.654556
943,CASSELBERRY/WINTERSPRINGS,28.635337,-81.323396
"2,717","HATTIESBURG, MS",31.308404,-89.321258
"2,836","FUQUAY-VARINA, NC",35.594631,-78.781092
"1,884","DICKSON CITY, PA",41.465598,-75.642266
993,MCPHERSON KS,38.367809,-97.628074
296,DARDANELLE AR,35.217948,-93.166416
"2,774",DUBLIN OH,40.123549,-83.087132
324,BRISTOW OK,35.843848,-96.394802
16,VAN BUREN AR,35.469087,-94.353342
"1,405","BAY CITY, TX",28.983823,-95.934537
791,ALICE TX,27.769731,-98.043504
"3,305","MAYODAN, NC",36.420018,-79.935805
"2,978","FORT WORTH (S), TX",32.636656,-97.367246
"3,268","ANTIGO, WI",45.163307,-89.142687
"2,845","SILER CITY, NC",35.732122,-79.428301
"1,055",GARLAND TX,32.962386,-96.642563
"1,737",VILLA PARK IL,41.871811,-87.962751
"1,715",EASTON MD,38.772711,-76.054342
"1,794",BLOOMSBURG PA,41.008702,-76.485292
"5,346",MEBANE NC,36.066879,-79.273316
"1,034",SHELBY NC,35.277359,-81.529969
"2,481","SHAMOKIN, PA",40.787827,-76.505102
"3,595",FAYETTEVILLE NC,35.024684,-79.053432
"2,526","PORTER RANCH, CA",34.277643,-118.566932
238,PULASKI TN.,35.201519,-87.060428
104,MILAN TN,35.876169,-88.747912
"1,611",FORT GRATIOT MI,43.049135,-82.460811
"2,752","COMMERCE CITY, CO",39.804558,-104.928127
"1,888","NORTH LOGAN, UT",41.760336,-111.830381
265,"TERRELL, TX",32.739792,-96.306143
"1,137",HOUSTON (UVALDE) TX,29.768019,-95.177024
"4,611","SHAWNEE (W), KS",39.025096,-94.849856
"7,428",FREDERICK (N) FORMER 2756,39.4459,-77.3873
"7,199",GREAT FALLS S MT,47.491452,-111.218821
"1,022",TYLER (W) TX,32.351191,-95.345487
"1,032",PANAMA CITY FL,30.226286,-85.646273
778,PUNTA GORDA FL,26.893302,-82.013115
"2,308","LIHUE, HI",21.982346,-159.365025
120,HUMBOLDT TN,35.840797,-88.911864
"2,808","MIDLOTHIAN (S), VA",37.431919,-77.621472
733,"VALLEY, AL",32.834994,-85.178765
"2,543","PITTSTON, PA",41.315535,-75.759593
"1,663","WAYNESVILLE, NC",35.466692,-83.009937
"1,011",RINCON GA,32.274896,-81.225879
574,"SURFSIDE BEACH, SC",33.647057,-78.981212
"1,467",JAMESTOWN TN,36.426072,-84.922084
"1,903","YUBA CITY, CA",39.144742,-121.654034
"4,284","LAKEWOOD (2ND ST), CO",39.722337,-105.080365
"3,645",MIDLAND (S) TX,31.974849,-102.070408
"3,428","FARMINGTON, NM",36.731879,-108.226179
"5,232","RIFLE, CO",39.524841,-107.767944
"2,259","KALISPELL, MT",48.231759,-114.326134
"2,038","STERLIING PARK, VA",39.022774,-77.428921
"3,970",LUBBOCK ERSKINE TX,36.1753,-96.2742
972,LAKE WORTH TX,32.812352,-97.426069
"2,768","MESA (S), AZ",33.380445,-111.802765
325,RICHMOND MO,39.263771,-93.963372
"1,189",BARBOURVILLE KY,36.858321,-83.868478
"1,229",HOOVER(BIRMINGHAM) AL,33.361773,-86.824653
"2,512","PHOENIX (N), AZ",33.637288,-112.098063
1,"ROGERS, AR",36.331306,-94.148969
"2,130","PORTSMOUTH, NH",43.034043,-70.788784
"3,446","PENN HILLS, PA",40.473996,-79.778586
"2,696","MOOREFIELD, WV",39.084767,-78.958862
"2,289","BENNINGTON, VT EF",42.897889,-73.210764
440,ROCKPORT TX /FULTON,28.048027,-97.044846
"1,727",BERLIN WI,43.970627,-88.978984
"2,915",SOUTH SETAUKET NY,40.903103,-73.078202
473,GIDDINGS TX,30.177718,-96.915644
694,HENDERSON KY,37.856229,-87.566198
"1,282",CONCORDIA KS,39.550916,-97.660502
"3,763","EL PASO (MONTANA), TX",31.805081,-106.262086
"1,747",PERRIS CA,33.806189,-117.229475
"6,949","LOCKPORT, NY FORMER 2107",0,0
"4,696","HEBER CITY, UT",40.493737,-111.417519
782,UVALDE TX,29.235086,-99.754304
523,CARTHAGE TX,32.168994,-94.368603
261,HOT SPRINGS AR.,34.454549,-93.060749
"3,475","NORRISTOWN (W), PA",40.127508,-75.401412
"1,394",GREENFIELD WI,42.960177,-88.044234
"2,778","COOLIDGE, AZ",33.000049,-111.520207
"1,983","CERES (MODESTO SE), CA",37.606766,-120.937391
"1,275",LEBANON IN,40.071845,-86.479887
"1,905","BLACKFOOT, ID",43.198625,-112.359431
"7,283",MCALLEN T X,26.313874,-98.311083
"2,474","KEYSER, WV",39.401376,-79.011463
"1,557",FISHERS IN,39.929564,-86.021166
"2,058","RALEIGH, NC",35.837213,-78.607434
"1,777",READING PA,40.294223,-75.839366
"5,136",MARYSVILLE CA,39.127225,-121.574284
"5,301",WEST PALM BEACH FL,26.693816,-80.109045
"3,986",STURGEON BAY WI FORMER 1316,44.8512,-87.3588
"3,501","ELVERSON, PA",40.153132,-75.862418
"2,429","SPRINGFIELD, OH",39.951671,-83.826452
"1,859","CALEXICO, CA",32.697665,-115.496679
"1,828","PLOVER, WI",44.492704,-89.509809
"2,334","LANCASTER, PA",40.029557,-76.241112
202,FRISCO CUSTER & 121 TX,33.128124,-96.736053
"4,063",IONA FT MYERS FL,26.491939,-81.940449
"2,619","MIDLAND, MI",43.661521,-84.238083
"3,941",CORTLAND NY FORMER 1781,42.5722,-76.22
582,PORT ORANGE/DAYTONA BEACH,29.116817,-81.019465
"5,433","HOT SPRINGS VILLAGE, AR",34.632394,-93.055836
"3,875","WAHPETON, ND",46.283901,-96.629941
"1,802","TOPEKA, KS (HYPERMART)",39.039552,-95.764689
26,LEAVENWORTH KS,39.268799,-94.930359
"1,564",NEW BOSTON OH,38.752864,-82.925293
959,BUSHNELL FL,28.665821,-82.139266
695,MADISON (NASHVILLE) TN,36.308848,-86.686292
"1,294",MARION IN,40.530277,-85.676806
"5,201","EDISON, NJ",40.531981,-74.376382
"3,972",N VERNON IN FORMER 1157,39.016192,-85.637665
"5,068",MASSAPEQUA (LI) NY,40.682984,-73.43328
"3,182",CHAPEL HILL NC,35.858613,-79.081558
293,NAVASOTA TX,30.394815,-96.071702
472,"BROKEN ARROW, OK",36.058138,-95.817697
"6,579",NEW CANEY TX,30.152304,-95.221042
96,HARRISONVILLE MO,38.666128,-94.369395
"2,252","EASTON, PA",40.714538,-75.281208
"4,106",PCCC CURRENTLY BEING REVIEWED,30.39403,-88.654856
"2,158","NORTHBOROUGH, MA",42.285163,-71.656464
"6,397",MIAMI (CORAL REEF) FL,25.623903,-80.395205
"1,506",MANCHESTER IA,42.482282,-91.477945
949,DUNCANVILLE TX,32.649591,-96.872588
"3,107",SAN ANTONIO LEON SPRINGS TX,29.668768,-98.635415
603,PEKIN IL,40.537942,-89.594972
"3,464",CHINO CA,33.995336,-117.719268
"5,487","TRAVELERS REST, SC",34.960418,-82.430967
"1,707","EAST LIVERPOOL, OH",40.664037,-80.586369
"2,183","OXFORD, ME",44.172588,-70.512987
"2,263","POTTSTOWN, PA",40.254215,-75.665938
"2,115","NEW PHILADELPHIA, OH",40.495942,-81.470256
836,ST MARYS GA,30.778341,-81.618832
911,HARVEY (NO-S) LA,29.878593,-90.093276
"1,485",GILLETTE WY,44.273183,-105.498006
788,CLINTON AR,35.566853,-92.454442
"5,705",GARDEN CITY BEACH SC,33.588141,-79.011716
"3,860","YOUNGSTOWN, OH",41.147548,-80.661761
"1,622","TIFFIN, OH",41.112105,-83.221498
"1,215",CALHOUN GA,34.479441,-84.945408
"3,278",LINCOLN NE 11-11-02,40.736432,-96.598937
339,FORDYCE AR,33.820451,-92.435508
479,ALTUS OK,34.664247,-99.331282
"1,466","LA FOLLETTE, TN",36.336174,-84.178697
264,DICKSON TN,36.059993,-87.381204
676,ROCKWOOD/HARRIMAN TN,35.879845,-84.657533
"2,509","CHILTON, WI",44.023831,-88.139233
"2,734","NORMAN (E), OK",35.226744,-97.420406
"3,378",CHATTANOOGA WHY 85 TN,32.22165,-110.88367
"3,300","WAPAKONETA, OH",40.561595,-84.177741
"1,474",YUMA AZ,32.674448,-114.601569
"3,708",SUISAN CITY CA,38.242621,-121.990103
"3,106",SAN ANTONIO CITY SOUTH TX,29.338511,-98.554924
"4,461","LOUISA, KY",38.102517,-82.624121
329,ANNISTON AL,33.720207,-85.819839
"3,994",VICTORVILLE CA FORMER 1588,34.473375,-117.330895
"2,370","TROY, NY",42.745784,-73.638741
444,SPRINGFIELD MO,37.153651,-93.299074
"2,739","BAY MINETTE, AL",30.886057,-87.790093
519,HARRODSBURG KY,37.742745,-84.844345
"1,304",WARSAW IN,41.271663,-85.856573
"5,197","HUNTSVILLE (E),AL",34.657289,-86.485715
"1,708",RIVERDALE UT,41.176098,-111.998683
"2,901","NORTHHAMPTON, MA",42.341605,-72.643749
"1,313",SAN ANTONIO (S) TX,29.352944,-98.479838
"3,810","EAST GREENVILLE, PA",40.410725,-75.510578
"3,513",SHAKOPEE MN 11-11-02,44.779312,-93.417731
"2,888","PALMYRA, PA",40.322982,-76.562611
"2,988","LA FAYETTE, GA",34.746325,-85.273411
"1,590","HIALEAH, FL",25.935795,-80.295861
"3,912",LEDGEWOOD MARY LOUISE NJ,40.873733,-74.653334
"7,271","ELDERSBURG, MD FORMER 2436",39.4053,-76.9482
744,ATASCOCITA TX,29.995677,-95.176227
57,WALNUT RIDGE AR,36.076652,-90.974256
11,MOUNTAIN HOME AR,36.355015,-92.340882
"3,495","CLARKSVILLE(S), TN",36.509439,-87.269068
"1,740",FREEPORT IL,42.263954,-89.628318
94,MILLINGTON TN,35.357602,-89.897691
"2,256","HENDERSON, NC",36.334769,-78.443618
"3,496",MILWAUKEE WI,43.092659,-87.984689
205,PHILADELPHIA MS,32.767524,-89.127564
"1,499",LEWISBURG WV,37.811906,-80.429277
844,MORRIS IL,41.384584,-88.417417
"2,993","SUGAR LAND, TX",29.613458,-95.644452
"5,386","GRAND HAVEN, MI",43.035609,-86.216643
"4,168",BEEBE AR,35.065651,-91.905412
"4,226","DUNLAP, TN",35.386379,-85.382194
"1,635",WAUKESHA WI,42.980531,-88.237987
"3,461",PEACHTREE CITY GA,33.401188,-84.599961
347,INDIANOLA MS,33.459524,-90.663274
"1,143",SANDERSVILLE GA,32.951903,-82.812131
"1,073",LAMPASSAS TX,31.061748,-98.158908
"1,053",LA GRANGE KY,38.394667,-85.372502
951,HEMPSTEAD TX,30.092271,-96.060349
"1,626",THE VILLAGE (OKC-N) OK,35.605161,-97.545945
"2,541","ALLIANCE, OH",40.899959,-81.160812
"2,989","FREMONT, CA",37.511389,-121.943209
"1,278",PERRY OK,36.288385,-97.302261
865,NEW BRAUNFELS TX,29.683752,-98.127895
"3,884","TUCSON, AZ",32.223691,-110.918915
565,CORSICANA TX,32.066162,-96.505851
73,SAPULPA OK,35.986336,-96.135076
"3,489","GOLDEN RING, MD",39.337266,-76.487847
141,"FORT SMITH, AR",35.350045,-94.338946
"5,233","WEST VALLEY CITY (S), UT",40.635717,-112.026519
381,COPPERAS COVE TX,31.118114,-97.870673
"4,221","CORNELIUS, OR",45.522197,-123.069645
899,VALDOSTA GA,30.826053,-83.319637
547,"PLANT CITY, FL",27.986077,-82.118932
"2,445","HATFIELD, PA",40.291125,-75.264224
"2,225","WOONSOCKET, RI",41.976229,-71.505451
"2,822","WALKER, LA",30.476454,-90.859838
"2,755","FLOWOOD, MS",32.350626,-90.023693
"5,080",HURST TX,32.847235,-97.183813
"3,734","VERMILLION, SD",42.791691,-96.936241
"5,668",GREENDALE WI,42.947896,-88.010991
"1,561","MEMPHIS (AUSTIN P), TN",35.232074,-89.893995
"1,473",MANKATO MN,44.163993,-93.950761
117,BROKEN BOW OK,34.022313,-94.737957
"2,154","DULUTH, (NW), GA",33.970113,-84.150441
363,"MARSHALL, MO",39.111474,-93.216384
"2,996","DALLAS (NW), TX",32.995084,-96.857858
"5,428","MESA (GREENFIELD), AZ",33.384593,-111.739743
"5,413",PCCC CURRENTLY BEING REVIEWED,40.251403,-74.75629
960,DUNNELLON FL,29.063309,-82.455718
"2,255","HAZLETON, PA",40.986535,-76.012432
135,CHILLICOTHE MO,39.776525,-93.556242
"1,242",HENDERSONVILLE NC,35.349471,-82.437535
"5,190",PHOENIX (HAPPY VALLEY) AZ,33.708349,-112.112973
"3,868","SHREVEPORT, LA",32.483754,-93.705432
"1,079",NEW SMYRNA BEACH FL,29.015677,-80.993665
390,WAVERLY TN,36.084302,-87.832572
727,CEDARTOWN GA,34.046304,-85.239777
"4,215","QUINLAN, TX",32.908686,-96.125323
"5,441","TOPEKA (N), KS",39.093858,-95.671781
"1,553",BLOOMINGDALE IL,41.936421,-88.102649
"3,326",PCCC BEING REVIEWED FOR RECLAM,41.408765,-81.617057
653,HOPKINSVILLE KY,36.830148,-87.469246
"5,480",ROUND ROCK (NE) TX,30.533911,-97.611389
"2,890",MACON (N) GA,32.882916,-83.760029
"1,228",ROUND LAKE BEACH IL,42.397316,-88.068748
"5,250",KISSIMMEE FL,28.142528,-81.448001
"5,359",AZLE TX,32.904226,-97.546293
"4,746","BYRON, MN",44.026771,-92.646216
"1,580",INDIANAPOLIS (E) IN,39.773528,-85.976523
520,WINDER GA,33.989991,-83.756676
295,EUREKA MO,38.506613,-90.656737
139,PURCELL OK,34.987567,-97.370201
"1,245",LAKELAND(N) FL,28.119414,-81.977138
"2,604","NEWTON, NJ",41.069708,-74.738846
"5,340",CHERRY HILL NJ,39.938592,-75.044627
"1,670",WYOMISSING (READING) PA,40.342207,-75.978374
"3,945",HATTIESBURG W MS,31.5672,-93.4911
"3,167",NEW ORLEANS GENTILLY,30.005604,-90.037914
"3,580",NEWARK OH,40.085707,-82.430723
"1,070",ELLIJAY GA,34.656402,-84.488214
518,CANTON GA,34.255496,-84.461362
"2,014","HOUGHTON LAKE, MI",44.295983,-84.679646
"3,942",RENO NV FORMER 2106,39.553633,-119.785702
"2,704","RANDLEMAN, NC",35.819706,-79.823022
"3,924","CINCINNATI, OH FORMER 2250",39.1488,-84.4027
"4,623","NEWPORT NEWS (S), VA",37.021946,-76.448584
"1,991","BLOOMINGTON, IN",39.141439,-86.580047
62,BLYTHEVILLE AR,35.931101,-89.872276
303,HOLLY SPRINGS MS,34.746636,-89.459127
"5,113","PELL CITY, AL",33.609393,-86.277232
"4,410","GRANITE FALLS, NC",35.781341,-81.394266
109,CAMERON MO,39.758164,-94.231592
"1,652","DUBLIN, VA",37.084046,-80.694436
"3,999","NORTH LAUNDERDALE, FL FORMER 1",26.207,-80.2215
741,"LENOIR CITY, TN",35.822162,-84.264662
77,TAYLOR TX,30.598605,-97.418476
"4,556","SAVANNAH (MALL), GA",31.980865,-81.173508
"2,712","MYRTLE BEACH (S), SC",33.702814,-78.912123
690,ELIZABETHTON TN,36.349286,-82.245425
"1,856","BANGOR, ME",44.839885,-68.749351
"2,022","NORTH WINDHAM, CT",41.740984,-72.174027
"2,091","MIAMI (AIRPORT), FL",25.787051,-80.335332
986,FRISCO CO,39.586924,-106.096315
739,MIDDLESBORO KY,36.622193,-83.707732
"3,233","BEMIDJI, MN",47.496812,-94.908433
620,BRISTOL TN,36.545393,-82.235025
"5,893","NOVI, MI",42.482114,-83.470749
541,COVINGTON LA,30.443253,-90.078756
218,SELMER TN,35.139627,-88.574254
"1,759",GLOUCESTER VA,37.400521,-76.528754
182,GREENVILLE MS,33.367861,-91.043879
"4,487","AIKEN (N), SC",33.561311,-81.767285
43,JUNCTION CITY KS,39.018965,-96.820674
"3,937",ELYRIA OH FORMER 1839,41.4011,-82.11
"2,551","MOUNT AIRY, MD",39.367014,-77.162379
"1,841","CHESAPEAKE, VA",36.772969,-76.248737
"2,093","UTICA, NY",43.123451,-75.225657
"3,538",VIERA FL,28.233106,-80.724196
"2,169","LEHIGHTON, PA",40.809642,-75.738281
"2,069","SOUTH MEDFORD, OR",42.310525,-122.856467
"2,946",FORT LAUDERDALE BRWD BLVD & I-,26.119104,-80.175098
"5,037",YULEE FL,30.619654,-81.534526
447,DEL RIO TX,29.395794,-100.901051
"5,245",SAN ANTONIO (BROOKS) TX,29.348249,-98.433479
"2,152","ALBANY, NY",42.694877,-73.847121
"2,331","WATERFORD, CT",41.370551,-72.155068
"6,964",HORN LAKE MS,34.964734,-90.063157
446,MADISONVILLE TX,30.956855,-95.894079
"1,637",OMAHA (NW) NE,41.315128,-96.068522
680,GREENEVILLE TN,36.187722,-82.759481
5,CONWAY AR,35.108595,-92.437042
947,SHERMAN TX,33.673799,-96.612274
"2,628","LEXINGTON, KY",37.979363,-84.531073
51,FULTON MO,38.864222,-91.945748
"5,478",AUSTIN (W)(4 POINTS) TX,30.410909,-97.852975
"5,481","CHARLOTTE, NC",35.329535,-80.945755
647,GRINNELL IA,41.721968,-92.730936
"3,216","VIRGINIA BEACH (SE), VA",36.758951,-76.009231
"3,581",ZANESVILLE (S) OH,39.891437,-82.040887
816,BROOKHAVEN MS,31.582115,-90.468545
"1,002",LINTON IN,39.035877,-87.130708
452,MCALLEN TX,26.243753,-98.244601
"5,786","JASPER, GA",34.476216,-84.460079
"2,211","POLAND, OH",41.028956,-80.630738
"5,146","SAN ANTONIO, TX",29.518777,-98.633356
"2,964","LEOMINSTER, MA",42.491861,-71.729962
561,EASTLAND TX,32.404641,-98.793031
"2,904","BROCKTON, MA",42.098128,-71.056745
"5,192","ANTELOPE (E), CA",38.704318,-121.331861
"2,323","STOW, OH",41.165835,-81.480055
"1,899","RIVERSIDE (E), CA",33.938582,-117.286158
"3,510",PEARLAND TX,29.545992,-95.235878
"4,430","MARICOPA, AZ",33.039112,-112.014176
729,BARDSTOWN KY,37.800012,-85.436436
469,LAKE CHARLES LA,30.195553,-93.176361
850,"ALBUQUERQUE (C), NM",35.112073,-106.608188
"2,352","CAMBRIDGE, MN",45.570298,-93.197802
"2,665","SLIDELL, LA",30.308213,-89.828908
199,LINCOLN IL,40.154263,-89.398031
"4,379","COLUMBIA, SC",34.028461,-81.108395
"2,032","OXNARD, CA",34.220122,-119.161544
901,SEGUIN TX,29.565494,-97.945034
153,NEW ALBANY MS,34.492913,-89.032529
648,"ST PETERS, MO",38.745007,-90.588538
"4,163",CEDAR PARK E TX,30.535584,-97.786567
"2,336","PLYMOUTH, MA",41.955507,-70.718142
"1,299",COTTONWOOD AZ,34.712923,-112.001328
"5,126",CENTRE AL,34.162885,-85.712618
"1,793",WOODBURN OR,45.147886,-122.879997
"1,334",CLAYPOOL/MIAMI AZ,33.412654,-110.835738
"1,221",WICHITA KS,37.675349,-97.413438
"2,813","MARSHFIELD, WI",44.686521,-90.154602
"1,164",COLUMBIA SC,34.074005,-81.151132
475,ROUND ROCK TX,30.483134,-97.669803
"1,912","CORONA, CA",33.890834,-117.517225
"4,383","DEARBORN, MI",42.331307,-83.209555
"3,383","AMARILLO (SC), TX",35.169843,-101.862903
"1,621",CENTERVILLE IA,40.709184,-92.865672
"5,673",SACHSE TX,32.991599,-96.574452
"1,463",XENIA OH,39.689426,-83.969609
"2,360","ATLANTA (N), GA",33.933302,-84.333203
"1,459",INDIANAPOLIS(S) IN,39.660347,-86.142067
"2,055","CONCORD, NH",43.227606,-71.479808
41,BARTLESVILLE OK,36.740666,-95.931645
"3,283","WICHITA (NW), KS",37.724703,-97.465846
"1,588",VICTORVILLE CA,34.465211,-117.354392
"5,763","SOUTH JORDAN, UT",40.563144,-111.975205
821,CLOVIS NM,34.437731,-103.200408
"1,734",CHAMPAIGN IL,40.146981,-88.254918
"2,448",COTTAGE GROVE MN,44.810716,-92.918766
863,ROANOKE AL,33.164667,-85.364434
"5,229",WYNCOTE PA,40.082145,-75.168633
"2,626","LIVE OAK, FL",30.324465,-82.963965
524,KENEDY TX,28.834523,-97.864278
"3,408","CARSON CITY, NV",39.187245,-119.757532
"5,175",ALGOOD TN,36.185896,-85.459411
"2,335","MADISON, WI (E)",43.111058,-89.312831
"2,122","AVON, MA",42.121102,-71.030085
"6,984",BRECKENRIDGE TX FORMER 0438,32.76,-98.9458
230,PARIS AR.,35.293364,-93.716224
"4,259","SHELBYVILLE, IL",39.407965,-88.828456
"3,349","PORT CHARLOTTE (E), FL",27.024917,-82.048041
55,BOONEVILLE AR,35.139838,-93.902656
"1,273",FOUNTAIN CO,38.740386,-104.736809
"5,488","NORFOLK (N), VA",36.912722,-76.251986
"1,379",GREENVILLE NC,35.577534,-77.387548
305,CARTHAGE MS,32.725824,-89.547284
"2,644","SAGINAW, MI",43.433738,-84.031192
"4,570","ELLENVILLE, NY",41.742451,-74.370654
"2,533","GULF BREEZE, FL",30.387073,-87.065569
"3,188",STONE MOUNTAIN W GA,33.799259,-84.195045
125,"FORT SMITH (S), AR",35.329176,-94.406411
"5,202","COMMACK, NY",40.811786,-73.289495
796,PERU IL,41.373099,-89.122693
"5,976",BLAINE MN,45.179746,-93.239014
"1,071",WOOD RIVER IL,38.870509,-90.070258
"1,551",FRANKLIN WI,42.923183,-87.952428
"3,786","BUFORD (E), GA",34.078384,-83.921922
"1,719",BIG RAPIDS MI,43.690545,-85.509318
"1,696",FERGUS FALLS MN,46.292561,-96.124363
"2,558","STERLING HEIGHTS, MI",42.621253,-83.054418
"7,181",LADYS ISLAND SC,32.407536,-80.632965
"1,004",BRADENTON FL,27.460219,-82.615319
"2,358","ALPENA, MI",45.064045,-83.476707
"2,175","BRANSON WEST, MO",36.699823,-93.372264
"1,252","HIGHLANDS RANCH, CO",39.562394,-104.910747
"1,550",GUNNISON CO,38.554562,-106.925411
666,SEBRING FL,27.512875,-81.497041
"1,894","MEDINA, OH",41.162035,-81.859196
"3,529",LAWRENCE IN 11-12-02,39.858351,-85.975965
"3,500",HOUSTON TX,29.805952,-95.165193
